Battery Pack Voltage (V),Battery Current (A),Battery Capacity (Kwh),Internal Resistance (ohm),Voc,SoC (%),Full Charge Battery Capacity (kwh),SoH (%),Available Energy (kwh),Power Drawn (W),Power (kW),Charge Current Capacity (Ah),Duration (hrs),Remainig Energy (kwh),Range150 (km),Speed (km/hr),Range145 (km),Speed (km/hr),Range140 (km),Speed (km/hr)
55.89,7.19,0.4018491,0.179624665,57.18150134,92.0271002,3.183216,92.0271002,3.092699623,401.8491,0.4018491,54.4,7.566063978,0.369810074,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.21,0.4029669,0.180107527,57.18857527,92.06194714,3.183216,92.06194713,2.929421378,402.9669,0.4029669,54.4,7.545076283,0.370979174,150,19.88051471,145,19.21783088,140,18.55514706
56.34,7.53,0.4242402,0.251404494,58.23307584,97.20727016,3.183216,97.20727016,2.928879884,424.2402,0.4242402,54.4,7.224435591,0.412392317,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.178666667,57.23178667,92.27481117,3.183216,92.27481117,3.043815868,419.7339,0.4197339,54.4,7.2436751,0.387308664,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,2.928879884,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.19,0.4018491,0.179144385,57.17804813,92.0100893,3.183216,92.01008929,3.092699623,401.8491,0.4018491,54.4,7.566063978,0.369741716,150,19.82536765,145,19.16452206,140,18.50367647
56.34,7.88,0.4439592,0.264401773,58.42348597,98.14525107,3.183216,98.14525106,3.093485862,443.9592,0.4439592,54.4,6.903553299,0.435724871,150,21.72794118,145,21.00367647,140,20.27941176
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,2.876157315,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
56.34,7.51,0.4231134,0.25070028,58.2227591,97.15644879,3.183216,97.15644879,2.947915147,423.1134,0.4231134,54.4,7.2436751,0.411081954,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.18767507,57.30319328,92.62656787,3.183216,92.62656788,2.937306553,420.8517,0.4208517,54.4,7.224435591,0.389820486,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,2.875343919,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,2.928879884,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.19,0.4018491,0.171355499,57.12204604,91.73421693,3.183216,91.73421694,3.094317377,401.8491,0.4018491,54.4,7.566063978,0.368633125,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,2.929421378,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.178666667,57.23178667,92.27481117,3.183216,92.27481117,3.092699623,419.7339,0.4197339,54.4,7.2436751,0.387308664,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.188202247,57.30716292,92.64612277,3.183216,92.64612276,2.947297794,420.8517,0.4208517,54.4,7.224435591,0.389902783,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.188202247,57.30716292,92.64612277,3.183216,92.64612276,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.389902783,150,20.76286765,145,20.07077206,140,19.37867647
56.34,7.19,0.4050846,0.239946381,58.06521448,96.38036688,3.183216,96.38036687,3.107917816,405.0846,0.4050846,54.4,7.566063978,0.390422024,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.53,0.4208517,0.197932053,57.38042836,93.00703626,3.183216,93.00703625,3.092699623,420.8517,0.4208517,54.4,7.224435591,0.391421693,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.188202247,57.30716292,92.64612277,3.183216,92.64612276,3.094317377,420.8517,0.4208517,54.4,7.224435591,0.389902783,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.187150838,57.29550279,92.58868371,3.183216,92.58868371,3.094317377,419.7339,0.4197339,54.4,7.2436751,0.388626093,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.88,0.4404132,0.197932053,57.44970458,93.34829842,3.183216,93.34829842,3.019506435,440.4132,0.4404132,54.4,6.903553299,0.411118228,150,21.72794118,145,21.00367647,140,20.27941176
55.89,7.53,0.4208517,0.18767507,57.30319328,92.62656787,3.183216,92.62656788,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.389820486,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.21,0.4029669,0.180107527,57.18857527,92.06194714,3.183216,92.06194713,2.930530631,402.9669,0.4029669,54.4,7.545076283,0.370979174,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.51,0.4197339,0.197349043,57.37209131,92.96596705,3.183216,92.96596706,2.959307538,419.7339,0.4197339,54.4,7.2436751,0.390209679,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.88,0.4404132,0.140186916,56.9946729,91.10676304,3.183216,91.10676303,2.874929279,440.4132,0.4404132,54.4,6.903553299,0.401246211,150,21.72794118,145,21.00367647,140,20.27941176
55.89,7.53,0.4208517,0.188202247,57.30716292,92.64612277,3.183216,92.64612276,2.937306553,420.8517,0.4208517,54.4,7.224435591,0.389902783,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.21,0.4029669,0.179624665,57.18509383,92.04479721,3.183216,92.04479721,2.949126203,402.9669,0.4029669,54.4,7.545076283,0.370910066,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,2.972150602,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.197932053,57.38042836,93.00703626,3.183216,93.00703625,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.391421693,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.188202247,57.30716292,92.64612277,3.183216,92.64612276,3.093485862,420.8517,0.4208517,54.4,7.224435591,0.389902783,150,20.76286765,145,20.07077206,140,19.37867647
56.34,7.53,0.4242402,0.251404494,58.23307584,97.20727016,3.183216,97.20727016,3.107917816,424.2402,0.4242402,54.4,7.224435591,0.412392317,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.18767507,57.29943978,92.60807771,3.183216,92.60807771,3.032922881,419.7339,0.4197339,54.4,7.2436751,0.388707496,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.19,0.4018491,0.171136654,57.12047254,91.72646572,3.183216,91.72646572,2.929421378,401.8491,0.4018491,54.4,7.566063978,0.368601977,150,19.82536765,145,19.16452206,140,18.50367647
56.34,7.53,0.4242402,0.263622975,58.325081,97.66049754,3.183216,97.66049753,3.107917816,424.2402,0.4242402,54.4,7.224435591,0.41431509,150,20.76286765,145,20.07077206,140,19.37867647
56.34,7.51,0.4231134,0.25070028,58.2227591,97.15644879,3.183216,97.15644879,2.875343919,423.1134,0.4231134,54.4,7.2436751,0.411081954,150,20.70772059,145,20.01746324,140,19.32720588
56.34,7.53,0.4242402,0.251404494,58.23307584,97.20727016,3.183216,97.20727016,2.929984712,424.2402,0.4242402,54.4,7.224435591,0.412392317,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,3.020128395,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.091342877,56.575985,89.0442611,3.183216,89.04426109,2.949126203,419.7339,0.4197339,54.4,7.2436751,0.37374895,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.091467577,56.57875085,89.05788598,3.183216,89.05788599,3.094317377,420.8517,0.4208517,54.4,7.224435591,0.374801627,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.091342877,56.575985,89.0442611,3.183216,89.04426109,2.875343919,419.7339,0.4197339,54.4,7.2436751,0.37374895,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.091342877,56.575985,89.0442611,3.183216,89.04426109,2.874929279,419.7339,0.4197339,54.4,7.2436751,0.37374895,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.125,56.82875,90.28940887,3.183216,90.28940886,2.937306553,419.7339,0.4197339,54.4,7.2436751,0.378975257,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.19,0.4018491,0.119253831,56.74743504,89.88884258,3.183216,89.88884257,2.949126203,401.8491,0.4018491,54.4,7.566063978,0.361217505,150,19.82536765,145,19.16452206,140,18.50367647
56.34,7.53,0.4242402,0.122017723,57.25879346,92.40784954,3.183216,92.40784955,2.949126203,424.2402,0.4242402,54.4,7.224435591,0.392031246,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.929421378,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,3.09187495,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,3.10598773,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
56.34,7.51,0.4231134,0.15269257,57.4867212,93.5306463,3.183216,93.5306463,2.949126203,423.1134,0.4231134,54.4,7.2436751,0.395740698,150,20.70772059,145,20.01746324,140,19.32720588
56.34,7.53,0.4242402,0.152901024,57.49134471,93.55342222,3.183216,93.55342223,3.09187495,424.2402,0.4242402,54.4,7.224435591,0.396891226,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.947915147,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.119412942,56.78679119,90.08271524,3.183216,90.08271525,3.094317377,419.7339,0.4197339,54.4,7.2436751,0.378107694,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.093444909,56.59177127,89.12202596,3.183216,89.12202596,2.928879884,419.7339,0.4197339,54.4,7.2436751,0.374075355,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.960614859,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.949126203,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.930530631,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.1218516,56.80510551,90.17293357,3.183216,90.17293357,2.947915147,419.7339,0.4197339,54.4,7.2436751,0.378486371,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.930530631,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.122017723,56.80879346,90.19110077,3.183216,90.19110076,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.379570781,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.19,0.4018491,0.119412942,56.74857905,89.89447809,3.183216,89.8944781,3.094317377,401.8491,0.4018491,54.4,7.566063978,0.361240151,150,19.82536765,145,19.16452206,140,18.50367647
56.34,7.53,0.4242402,0.152901024,57.49134471,93.55342222,3.183216,93.55342223,2.929421378,424.2402,0.4242402,54.4,7.224435591,0.396891226,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.930530631,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,3.094317377,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.937306553,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.928879884,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,3.124175335,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
56.34,7.21,0.4062114,0.153214774,57.44467852,93.32353952,3.183216,93.32353953,2.947915147,406.2114,0.4062114,54.4,7.545076283,0.379090856,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.51,0.4197339,0.1218516,56.80510551,90.17293357,3.183216,90.17293357,3.092699623,419.7339,0.4197339,54.4,7.2436751,0.378486371,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.948503729,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.091342877,56.57781186,89.0532604,3.183216,89.05326041,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.37478216,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.19,0.4018491,0.091405184,56.54720327,88.90247918,3.183216,88.90247919,2.947915147,401.8491,0.4018491,54.4,7.566063978,0.357253812,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.19,0.4018491,0.116764514,56.72953686,89.80067417,3.183216,89.80067416,2.920098271,401.8491,0.4018491,54.4,7.566063978,0.360863201,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.53,0.4208517,0.091467577,56.57875085,89.05788598,3.183216,89.05788599,2.947915147,420.8517,0.4208517,54.4,7.224435591,0.374801627,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.19,0.4018491,0.119412942,56.74857905,89.89447809,3.183216,89.8944781,2.937306553,401.8491,0.4018491,54.4,7.566063978,0.361240151,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.53,0.4208517,0.091342877,56.57781186,89.0532604,3.183216,89.05326041,2.949126203,420.8517,0.4208517,54.4,7.224435591,0.37478216,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.19,0.4018491,0.119412942,56.74857905,89.89447809,3.183216,89.8944781,2.949126203,401.8491,0.4018491,54.4,7.566063978,0.361240151,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.51,0.4197339,0.1218516,56.80510551,90.17293357,3.183216,90.17293357,3.067995259,419.7339,0.4197339,54.4,7.2436751,0.378486371,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.1221843,56.81004778,90.19727971,3.183216,90.1972797,2.960614859,420.8517,0.4208517,54.4,7.224435591,0.379596785,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.949126203,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.122017723,56.80879346,90.19110077,3.183216,90.19110076,2.947297794,420.8517,0.4208517,54.4,7.224435591,0.379570781,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.971477971,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.948503729,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.19,0.4018491,0.119412942,56.74857905,89.89447809,3.183216,89.8944781,2.930530631,401.8491,0.4018491,54.4,7.566063978,0.361240151,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.19,0.4018491,0.119253831,56.74743504,89.88884258,3.183216,89.88884257,2.959307538,401.8491,0.4018491,54.4,7.566063978,0.361217505,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.53,0.4208517,0.122017723,56.80879346,90.19110077,3.183216,90.19110076,2.900125058,420.8517,0.4208517,54.4,7.224435591,0.379570781,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.949126203,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.19,0.4018491,0.12226776,56.76910519,89.99559208,3.183216,89.99559207,2.929984712,401.8491,0.4018491,54.4,7.566063978,0.361646477,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.19,0.4018491,0.12226776,56.76910519,89.99559208,3.183216,89.99559207,2.947915147,401.8491,0.4018491,54.4,7.566063978,0.361646477,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.960614859,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.125,56.83125,90.30172414,3.183216,90.30172414,2.949126203,420.8517,0.4208517,54.4,7.224435591,0.380036341,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.21,0.4029669,0.119572478,56.75211757,89.9119092,3.183216,89.91190921,3.094317377,402.9669,0.4029669,54.4,7.545076283,0.362315233,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.51,0.4197339,0.1218516,56.80510551,90.17293357,3.183216,90.17293357,2.947915147,419.7339,0.4197339,54.4,7.2436751,0.378486371,150,20.70772059,145,20.01746324,140,19.32720588
56.34,7.51,0.4231134,0.152484683,57.48515997,93.52295553,3.183216,93.52295553,2.919851533,423.1134,0.4231134,54.4,7.2436751,0.395708157,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.53,0.4208517,0.156643357,57.06952448,91.47549003,3.183216,91.47549004,3.108744583,420.8517,0.4208517,54.4,7.224435591,0.384976155,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.19,0.4018491,0.119412942,56.74857905,89.89447809,3.183216,89.8944781,3.092699623,401.8491,0.4018491,54.4,7.566063978,0.361240151,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.53,0.4208517,0.125,56.83125,90.30172414,3.183216,90.30172414,3.094317377,420.8517,0.4208517,54.4,7.224435591,0.380036341,150,20.76286765,145,20.07077206,140,19.37867647
55.89,7.21,0.4029669,0.119572478,56.75211757,89.9119092,3.183216,89.91190921,2.870594882,402.9669,0.4029669,54.4,7.545076283,0.362315233,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.19,0.4018491,0.12226776,56.76910519,89.99559208,3.183216,89.99559207,2.834471166,401.8491,0.4018491,54.4,7.566063978,0.361646477,150,19.82536765,145,19.16452206,140,18.50367647
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.834904876,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.834471166,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.51,0.4197339,0.124825662,56.82744073,90.28295924,3.183216,90.28295925,2.834471166,419.7339,0.4197339,54.4,7.2436751,0.378948186,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.21,0.4029669,0.119412942,56.75096731,89.90624291,3.183216,89.9062429,2.874106909,402.9669,0.4029669,54.4,7.545076283,0.3622924,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.51,0.4197339,0.122017723,56.8063531,90.17907932,3.183216,90.17907933,2.861356019,419.7339,0.4197339,54.4,7.2436751,0.378512167,150,20.70772059,145,20.01746324,140,19.32720588
55.89,7.21,0.4029669,0.122435021,56.7727565,90.01357881,3.183216,90.01357881,2.941541452,402.9669,0.4029669,54.4,7.545076283,0.362724928,150,19.88051471,145,19.21783088,140,18.55514706
55.89,7.19,0.4018491,0.119412942,56.74857905,89.89447809,3.183216,89.8944781,2.870594882,401.8491,0.4018491,54.4,7.566063978,0.361240151,150,19.82536765,145,19.16452206,140,18.50367647
